ET_dice,ET_hd95,TC_dice,TC_hd95,WT_dice,WT_hd95,case,fold,mean_dice,mean_hd95,trainer
0.6377832946264115,6.4031242374328485,0.6939043482652392,8.54400374531753,0.7754917913934493,7.0710678118654755,BraTS20_Training_058.nii.gz,1,0.7023931447617,7.3393985982052845,nnUNetTrainerUMambaEnc_150epochs
0.8518480737189296,1.0,0.9092031927868953,3.0,0.9353535676081299,2.0,BraTS20_Training_068.nii.gz,1,0.8988016113713183,2.0,nnUNetTrainerUMambaEnc_150epochs
0.8982623509369676,1.4142135623730951,0.9389182001458414,2.449489742783178,0.7664791262824453,7.280109889280518,BraTS20_Training_072.nii.gz,1,0.8678865591217514,3.714604398145597,nnUNetTrainerUMambaEnc_150epochs
0.7517173699705594,12.041594578792296,0.7965146710181964,14.142135623730951,0.8932271704458347,3.1622776601683795,BraTS20_Training_076.nii.gz,1,0.8138197371448634,9.78200262089721,nnUNetTrainerUMambaEnc_150epochs
0.9380881624566617,1.0,0.970898066151659,1.0,0.8909476087505351,9.433981132056603,BraTS20_Training_091.nii.gz,1,0.9333112791196186,3.8113270440188676,nnUNetTrainerUMambaEnc_150epochs
0.8690011057869517,1.0,0.9465670182300762,1.4142135623730951,0.9346125461254613,1.7320508075688772,BraTS20_Training_102.nii.gz,1,0.9167268900474964,1.3820881233139908,nnUNetTrainerUMambaEnc_150epochs
0.9605941086593469,1.0,0.977342036948358,1.0,0.9630410636054556,1.0,BraTS20_Training_115.nii.gz,1,0.9669924030710535,1.0,nnUNetTrainerUMambaEnc_150epochs
0.9521297491441719,1.0,0.983788679245283,1.0,0.9787820184734183,1.0,BraTS20_Training_121.nii.gz,1,0.9715668156209577,1.0,nnUNetTrainerUMambaEnc_150epochs
0.8012463832628534,1.4142135623730951,0.8052012078634375,2.23606797749979,0.9328470111448834,2.23606797749979,BraTS20_Training_129.nii.gz,1,0.8464315340903914,1.9621165057908916,nnUNetTrainerUMambaEnc_150epochs
0.83681802830739,1.4142135623730951,0.5969326492740967,22.825424421026653,0.940047526463599,2.449489742783178,BraTS20_Training_133.nii.gz,1,0.7912660680150286,8.896375908727642,nnUNetTrainerUMambaEnc_150epochs
0.8643775259699189,3.0,0.756869590070227,12.68857754044952,0.9262969211303248,3.0,BraTS20_Training_135.nii.gz,1,0.8491813457234902,6.2295258468165065,nnUNetTrainerUMambaEnc_150epochs
0.837596756358275,10.488088481701515,0.885439672801636,11.40175425099138,0.8904784298195678,2.8284271247461903,BraTS20_Training_136.nii.gz,1,0.8711716196598263,8.239423285813029,nnUNetTrainerUMambaEnc_150epochs
0.9422632794457275,1.4142135623730951,0.9510120269873863,1.0,0.9261547968484474,1.4142135623730951,BraTS20_Training_142.nii.gz,1,0.939810034427187,1.2761423749153968,nnUNetTrainerUMambaEnc_150epochs
0.871669529553314,1.4142135623730951,0.8965318643957585,4.123105625617661,0.919381068919239,4.123105625617661,BraTS20_Training_149.nii.gz,1,0.8958608209561039,3.220141604536139,nnUNetTrainerUMambaEnc_150epochs
0.967519004837595,1.0,0.9577945147079722,1.0,0.9532633761239099,1.4142135623730951,BraTS20_Training_153.nii.gz,1,0.9595256318898256,1.1380711874576983,nnUNetTrainerUMambaEnc_150epochs
0.5380577427821522,3.2085817992244787,0.8164430488153012,2.23606797749979,0.8157201272149023,7.0,BraTS20_Training_158.nii.gz,1,0.7234069729374519,4.148216592241423,nnUNetTrainerUMambaEnc_150epochs
0.7628865979381443,2.23606797749979,0.9009683360066536,1.4142135623730951,0.8612232792644811,13.490737563232042,BraTS20_Training_159.nii.gz,1,0.8416927377364263,5.713673034368309,nnUNetTrainerUMambaEnc_150epochs
0.9010199350950394,1.0,0.9499076013305409,1.0,0.9375911372955833,2.0,BraTS20_Training_161.nii.gz,1,0.9295062245737212,1.3333333333333333,nnUNetTrainerUMambaEnc_150epochs
0.9516600617365703,1.0,0.975302086852987,1.0,0.9529955581068601,1.4142135623730951,BraTS20_Training_166.nii.gz,1,0.9599859022321391,1.1380711874576983,nnUNetTrainerUMambaEnc_150epochs
0.9375849295433816,1.0,0.9622649251179648,1.0,0.9411642717037216,3.1622776601683795,BraTS20_Training_169.nii.gz,1,0.947004708788356,1.7207592200561266,nnUNetTrainerUMambaEnc_150epochs
0.9382713383361226,1.0,0.9702200255902055,1.0,0.9744046793113386,1.0,BraTS20_Training_178.nii.gz,1,0.9609653477458889,1.0,nnUNetTrainerUMambaEnc_150epochs
0.9548120426744121,1.0,0.967472143556626,1.0,0.9469469763076269,1.0,BraTS20_Training_181.nii.gz,1,0.9564103875128883,1.0,nnUNetTrainerUMambaEnc_150epochs
0.94478227758897,1.0,0.9407277135915584,2.8284271247461903,0.947732418968752,2.8284271247461903,BraTS20_Training_191.nii.gz,1,0.9444141367164268,2.21895141649746,nnUNetTrainerUMambaEnc_150epochs
0.8717752781513632,1.4142135623730951,0.9148124838028951,3.0,0.960147166611575,1.4142135623730951,BraTS20_Training_198.nii.gz,1,0.9155783095219444,1.9428090415820634,nnUNetTrainerUMambaEnc_150epochs
0.9305845786432999,1.4142135623730951,0.9487766662649151,1.4142135623730951,0.9690910945628889,1.0,BraTS20_Training_214.nii.gz,1,0.9494841131570346,1.2761423749153968,nnUNetTrainerUMambaEnc_150epochs
0.9525847057067516,1.0,0.9642162419357095,1.0,0.9659273354343819,1.4142135623730951,BraTS20_Training_229.nii.gz,1,0.960909427692281,1.1380711874576983,nnUNetTrainerUMambaEnc_150epochs
0.5004135487694482,7.0710678118654755,0.9660814420934937,1.4142135623730951,0.9075638552357435,7.810249675906654,BraTS20_Training_238.nii.gz,1,0.7913529486995617,5.431843683381741,nnUNetTrainerUMambaEnc_150epochs
0.8722134456731613,1.7320508075688772,0.9442878484652029,2.0,0.9614625430533215,1.4142135623730951,BraTS20_Training_241.nii.gz,1,0.9259879457305619,1.715421456647324,nnUNetTrainerUMambaEnc_150epochs
0.9463929887672151,1.0,0.9607788300919872,2.0,0.9760014481884713,1.0,BraTS20_Training_254.nii.gz,1,0.9610577556825579,1.3333333333333333,nnUNetTrainerUMambaEnc_150epochs
0.9112534416663242,1.7320508075688772,0.9563767890905437,1.7320508075688772,0.9630236680592548,1.4142135623730951,BraTS20_Training_255.nii.gz,1,0.9435512996053742,1.6261050591702833,nnUNetTrainerUMambaEnc_150epochs
0.8036910063759571,4.123105625617661,0.9190268757174983,3.7416573867739413,0.9465340691120488,2.8284271247461903,BraTS20_Training_256.nii.gz,1,0.8897506504018348,3.564396712379264,nnUNetTrainerUMambaEnc_150epochs
0.5353549666997308,27.313000567495326,0.7133612889838974,9.219544457292887,0.9530974103145485,2.449489742783178,BraTS20_Training_261.nii.gz,1,0.7339378886660589,12.994011589190464,nnUNetTrainerUMambaEnc_150epochs
0.8580415181379745,1.4142135623730951,0.366502972344275,21.574287174281626,0.8875411770164311,3.1622776601683795,BraTS20_Training_267.nii.gz,1,0.7040285558328935,8.716926132274367,nnUNetTrainerUMambaEnc_150epochs
0.0,,0.7911524785609705,5.385164807134504,0.9050467491175599,2.23606797749979,BraTS20_Training_269.nii.gz,1,0.5653997425595101,3.8106163923171468,nnUNetTrainerUMambaEnc_150epochs
0.0,,0.8457178441165631,5.385164807134504,0.9595483587793282,1.7320508075688772,BraTS20_Training_272.nii.gz,1,0.6017554009652971,3.5586078073516907,nnUNetTrainerUMambaEnc_150epochs
0.7972763850201177,115.12471290135878,0.5198061173324419,118.15667564721005,0.6408955939580605,90.85152722987104,BraTS20_Training_277.nii.gz,1,0.6526593654368733,108.04430525947996,nnUNetTrainerUMambaEnc_150epochs
0.0,,0.5579188822854759,18.841443681416774,0.9305941719392685,2.0,BraTS20_Training_281.nii.gz,1,0.4961710180749148,10.420721840708387,nnUNetTrainerUMambaEnc_150epochs
0.8241610738255034,3.605551275463989,0.7825252807866022,4.898979485566356,0.9530121280402942,1.4142135623730951,BraTS20_Training_283.nii.gz,1,0.8532328275508,3.3062481078011468,nnUNetTrainerUMambaEnc_150epochs
0.8717539863325741,20.518284528683193,0.909401417470754,2.0,0.8909543672998755,5.830951894845301,BraTS20_Training_290.nii.gz,1,0.8907032570344012,9.449745474509498,nnUNetTrainerUMambaEnc_150epochs
